date,location_id,city,state,region,sessions,page_views,bounce_rate,conversion_rate,online_orders,avg_order_value,revenue,ad_spend_social,ad_spend_search,ad_spend_display,impressions_social,impressions_search,impressions_display,clicks_social,clicks_search,clicks_display
2025-01-11,CHR-001,Charlotte,NC,South,753,2115,0.6353,0.049,36,29.44,1059.84,306.2,236.8,205.96,10982,5997,9254,376,320,93
2025-01-12,CHR-001,Charlotte,NC,South,546,2097,0.5485,0.0338,18,28.52,513.36,178.57,236.72,288.02,7524,6410,12316,115,335,102
01/14/2025,CHR-001,Charlotte,NC,South,730,2658,0.548,0.0363,26,23.34,567.74,445.17,425.02,135.66,11922,11693,7238,193,482,79
2025-01-15,CHR-001,Charlotte,NC,South,633,2578,0.4838,0.0272,17,34.14,580.38,360.48,530.8,259.91,15493,13186,15379,468,399,259
2025-01-16,CHR-001,Charlotte,NC,South,660,2744,0.3815,0.071,46,25.64,1179.44,295.25,594.75,244.06,10502,12898,13395,229,877,219
2025-01-17,CHR-001,Charlotte,NC,South,831,3189,0.4719,0.027,22,31.69,697.18,150.04,479.95,187.66,6656,13971,8889,201,748,75
2025-01-18,CHR-001,Charlotte,NC,South,993,3774,0.4103,0.0597,59,30.51,1800.09,433.26,393.71,181.93,15079,8121,9017,469,291,152
2025-01-19,CHR-001,Charlotte,NC,South,780,2539,0.6367,0.0243,18,21.12,351.06,441.9,452.23,179.26,13589,12617,8298,393,690,93
2025-01-19,CHR-001,Charlotte,NC,South,780,2539,0.6367,0.0243,18,21.12,351.06,441.9,452.23,179.26,13589,12617,8298,393,690,93
2025-01-20,CHR-001,Charlotte,NC,South,591,2350,0.6405,0.0639,37,29.75,1100.75,382.58,523.74,150.7,10971,9995,10548,173,326,135
2025-01-21,CHR-001,Charlotte,NC,South,779,2950,0.5823,0.0556,43,32.49,1271.77,204.19,586.33,288.68,8579,8873,16760,226,446,255
2025-01-23,CHR-001,Charlotte,NC,South,441,1378,0.4395,0.0206,9,27.43,246.87,348.39,237.79,218.19,9675,6148,9436,240,292,98
2025-01-24,CHR-001,Charlotte,NC,South,591,2079,0.4303,0.0778,45,21.68,908.77,387.46,441.65,143.66,15063,11301,5996,518,730,76
2025-01-29,CHR-001,Charlotte,NC,South,851,3818,0.5571,0.0767,65,21.62,1405.3,311.99,224.69,184.65,12181,3665,10353,214,249,137
2025-01-30,CHR-001,Charlotte,NC,South,646,2049,0.4705,0.0692,44,33.56,1317.94,372.98,279.73,297.55,10627,6512,14027,241,390,243
2025-01-31,CHR-001,Charlotte,NC,South,775,2474,0.4357,0.0461,35,25.49,783.9,337.0,344.45,205.06,11402,7548,11419,392,405,163
2025-02-02,CHR_001,Charlotte,NC,South,955,3316,,0.0274,26,33.56,788.71,181.55,221.78,280.54,5680,4967,15728,121,236,237
2025-02-05,CHR-001,Charlotte,NC,South,697,2600,0.3895,0.0472,32,20.23,647.36,266.31,395.44,193.88,8247,9054,10963,174,471,180
2025-02-06,CHR-001,Charlotte,NC,South,930,3025,0.4603,0.0739,68,32.66,2220.88,160.29,525.81,154.65,4312,8890,7616,113,274,88
02/07/2025,CHR-001,Charlotte,NC,South,1238,4701,0.6256,0.062,76,20.4,1550.4,354.8,574.39,196.83,15121,16371,13312,275,531,163
2025-02-08,CHR-001,Charlotte,NC,South,1317,3896,0.5033,0.066,86,31.74,2729.64,373.97,248.86,285.62,14834,6915,19965,276,349,333
2025-02-09,CHR-001,Charlotte,NC,South,1241,5538,0.5509,0.0776,96,19.3,1852.8,288.23,421.11,153.39,11949,10380,8858,194,633,94
2025-02-10,CHR-001,Charlotte,NC,South,953,3635,0.383,0.051,48,30.0,1440.0,313.11,482.39,193.61,10204,8232,8720,206,538,109
2025-02-11,CHR-001,Charlotte,NC,South,733,2600,0.4857,0.0331,24,32.93,790.32,235.31,390.41,166.43,10390,8880,7340,223,594,70
2025-02-12,CHR-001,Charlotte,NC,South,524,1503,0.3691,0.0534,27,27.5,742.5,238.05,450.23,203.23,6122,9248,10798,143,304,131
2025-02-15,CHR-001,Charlotte,NC,South,348,1552,0.509,0.0779,27,31.18,841.86,421.12,220.64,264.22,18935,5720,10966,435,189,111
2025-02-16,CHR-001,Charlotte,NC,South,955,2923,0.538,0.0654,62,31.47,1951.14,,296.71,151.41,10182,4612,9599,269,156,152
2025-02-18,CHR-001,Charlotte,NC,South,803,3125,,0.0368,29,31.96,926.84,170.6,379.48,136.53,4707,10610,9372,153,425,125
2025-02-19,CHR-001,Charlotte,NC,South,844,3088,0.4293,0.0308,25,29.61,740.25,224.23,569.44,162.8,6447,16503,9017,138,944,158
2025-02-20,CHR-001,Charlotte,NC,South,892,2738,0.4204,0.0704,62,25.54,1583.48,321.34,382.64,275.57,12082,11162,13342,202,728,165
2025-02-21,CHR-001,Charlotte,NC,South,1049,4649,0.6071,0.0651,68,20.84,1417.12,218.37,334.15,247.18,5722,9050,14278,102,446,166
2025/02/22,CHR-001,Charlotte,NC,South,1355,4399,0.6223,0.0356,48,24.45,1173.6,160.29,232.07,154.53,5779,6198,7132,118,296,100
2025-02-23,CHR_001,Charlotte,NC,South,854,2677,0.466,0.071,60,25.52,1361.51,278.68,558.47,247.17,9503,13541,15454,166,686,161
2025/02/25,CHR-001,Charlotte,NC,South,963,2800,0.5959,0.059,56,,1431.63,407.52,257.18,273.46,12247,7175,16336,393,340,283
02/26/2025,CHR-001,Charlotte,NC,South,725,2713,0.5762,0.0455,32,21.82,607.75,181.17,541.05,251.6,5859,13704,13869,141,623,172
02/27/2025,CHR-001,Charlotte,NC,South,962,3284,0.4507,0.0547,52,34.89,1814.28,334.9,286.92,209.91,13702,7304,13891,476,474,126
2025-02-28,CHR-001,Charlotte,NC,South,1324,5833,0.649,0.0626,82,19.43,1593.26,408.68,228.67,251.54,17111,5162,14568,419,294,226
2025/03/01,CHR-001,Charlotte,NC,South,1184,5292,0.457,0.0764,90,34.11,3069.9,334.43,253.36,200.34,8710,7281,13199,206,243,111
2025-03-04,CHR-001,Charlotte,NC,South,593,1980,0.3774,0.0739,43,27.07,1000.49,329.16,400.31,236.25,9540,6753,10727,200,277,98
2025-03-06,CHR-001,Charlotte,NC,South,928,3703,0.4456,0.0402,37,28.94,1070.78,410.66,313.62,252.47,18323,7607,13432,309,417,234
2025-03-09,CHR-001,Charlotte,NC,South,852,3435,0.5586,0.0341,29,23.55,682.95,,258.17,198.06,14793,4431,11934,514,134,114
03/10/2025,CHR-001,Charlotte,NC,South,536,1771,0.4119,0.0484,25,18.9,429.54,269.93,447.52,290.52,11067,12493,13592,176,424,196
2025-03-12,CHR_001,Charlotte,NC,South,733,3220,0.3724,0.057,41,34.79,1292.53,256.67,556.31,203.85,8566,16641,11001,195,550,192
2025-03-14,CHR-001,Charlotte,NC,South,1050,3671,0.565,0.076,79,22.93,1811.47,226.04,583.33,125.81,6669,14389,7474,124,707,132
2025-03-15,CHR-001,Charlotte,NC,South,987,4394,0.5543,0.04,39,20.57,802.23,,382.81,191.61,16819,10673,10450,385,707,165
2025-03-16,CHR-001,Charlotte,NC,South,1404,6126,0.522,0.0582,81,28.83,2335.23,322.85,495.26,113.87,14523,9635,7765,436,381,99
03/17/2025,CHR_001,Charlotte,NC,South,1032,4357,0.6,0.077,79,33.89,2677.31,379.21,438.81,107.74,13676,10879,7408,229,593,70
2025/03/18,CHR-001,Charlotte,NC,South,746,2925,0.4708,0.0432,32,,604.16,188.91,560.15,236.08,5464,12750,12875,126,752,147
2025-03-19,CHR-001,Charlotte,NC,South,1209,4269,0.5235,0.0482,58,32.03,1857.74,276.44,307.94,237.54,10832,6899,10798,172,335,141
2025/03/20,CHR-001,Charlotte,NC,South,1057,4583,0.5105,0.0778,82,26.93,2208.26,323.39,290.21,191.6,10973,8339,11251,170,547,177
2025-03-21,CHR-001,Charlotte,NC,South,1311,3806,0.4625,0.0748,98,20.8,1837.2,344.6,444.65,261.2,11027,6786,14136,284,265,193
2025-03-22,CHR-001,Charlotte,NC,South,1003,2944,0.5339,0.0628,62,33.44,2073.28,,588.01,267.77,6080,15601,11951,155,766,204
2025-03-23,CHR-001,Charlotte,NC,South,1288,4771,0.5151,0.0347,44,24.63,1083.72,412.62,240.21,101.86,11123,6984,5924,253,253,102
2025-03-25,CHR-001,Charlotte,NC,South,834,2544,0.4325,0.0753,62,21.13,1310.06,307.02,510.27,294.7,10289,10185,13854,217,452,244
03/26/2025,CHR-001,Charlotte,NC,South,768,2850,0.6036,0.0746,57,33.51,1910.07,220.33,255.55,253.11,9474,4226,14757,165,143,220
2025-03-27,CHR-001,Charlotte,NC,South,991,3299,0.5999,0.0493,48,22.84,1096.32,,351.98,298.51,4482,9729,15340,123,618,274
03/29/2025,CHR-001,Charlotte,NC,South,1243,4104,0.5442,0.0506,62,29.16,1807.92,239.09,363.83,171.8,9805,10747,10950,316,530,145
2025-03-30,CHR-001,Charlotte,NC,South,755,2833,0.4871,0.0587,44,23.77,1045.88,380.51,354.56,260.3,15832,6931,16978,395,363,211
2025-03-31,CHR-001,Charlotte,NC,South,1073,4518,0.41,0.0698,74,32.3,2390.2,407.82,539.09,234.27,17320,9804,11152,548,379,153
2025-04-01,CHR-001,Charlotte,NC,South,772,2772,0.531,0.0645,49,22.33,1094.17,261.25,304.54,166.71,10312,8134,9864,217,505,91
2025-04-02,CHR-001,Charlotte,NC,South,1052,4306,0.6059,0.0243,25,27.57,689.25,379.05,229.18,245.09,11900,3735,11764,366,178,132
2025-04-03,CHR-001,Charlotte,NC,South,840,3413,0.565,0.0213,17,27.85,473.45,446.6,395.26,152.34,19713,8034,9459,575,524,91
2025-04-04,CHR-001,Charlotte,NC,South,762,3110,0.4502,0.0741,56,18.71,1047.76,186.9,373.06,194.96,4688,7602,13543,106,343,138
2025-04-05,CHR-001,Charlotte,NC,South,981,3858,0.4886,0.0323,31,30.07,932.17,188.47,592.62,279.33,8050,15566,13424,204,1050,109
2025-04-06,CHR-001,Charlotte,NC,South,999,2970,0.5225,0.0763,76,29.14,2214.64,382.64,599.12,172.54,14772,16320,10451,224,1105,163
2025-04-07,CHR-001,Charlotte,NC,South,794,2313,0.5907,0.0657,52,29.1,1513.2,352.66,200.84,100.91,14530,5411,5764,379,180,56
2025-04-08,CHR-001,Charlotte,NC,South,908,3318,0.6219,0.0744,67,33.76,2090.77,190.06,256.29,226.73,5759,4827,11874,178,296,131
2025-04-09,CHR-001,Charlotte,NC,South,565,2309,0.3588,0.0365,20,22.05,441.0,185.28,318.05,170.76,7208,5388,11832,192,218,182
2025-04-10,CHR-001,Charlotte,NC,South,861,3746,0.4083,0.051,43,20.6,885.8,368.81,483.29,244.67,10174,13215,16530,339,543,292
2025-04-11,CHR_001,Charlotte,NC,South,1398,4950,0.3525,0.0429,59,20.56,1213.04,248.98,274.31,220.02,6958,5033,12488,206,200,118
2025-04-12,CHR-001,Charlotte,NC,South,1365,5195,0.5863,0.0599,81,26.81,2171.61,212.89,563.94,212.29,5823,14286,10896,182,743,98
2025-04-13,CHR-001,Charlotte,NC,South,989,2810,0.3958,0.0328,32,20.28,648.96,402.46,467.7,168.86,17341,13704,9756,527,814,121
2025-04-14,CHR-001,Charlotte,NC,South,1128,4739,0.5468,0.0772,87,22.56,1962.72,309.04,291.83,182.58,11041,6777,9447,318,300,136
2025-04-15,CHR-001,Charlotte,NC,South,953,4087,0.4509,0.0614,58,19.52,1132.16,413.62,444.88,208.75,13400,8994,8663,452,624,123
2025-04-16,CHR-001,Charlotte,NC,South,667,2503,0.6098,0.0597,39,27.7,979.22,432.5,417.68,100.64,14701,6937,5934,413,250,54
2025-04-17,CHR-001,Charlotte,NC,South,782,2818,0.3818,0.0786,61,29.36,1790.96,347.66,358.01,115.93,12116,7693,7796,275,260,102
04/19/2025,CHR-001,Charlotte,NC,South,1111,3801,0.6091,0.0721,80,24.43,1954.4,235.23,531.93,163.85,10082,15546,11413,215,577,170
2025-04-20,CHR-001,Charlotte,NC,South,1199,3499,0.3655,0.0785,94,32.11,3018.34,,454.4,192.42,10190,13473,13024,265,445,172
2025-04-21,CHR-001,Charlotte,NC,South,815,2741,0.3951,0.0294,23,19.93,458.39,348.5,303.47,117.8,9312,8832,6166,297,531,79
2025-04-24,CHR-001,Charlotte,NC,South,961,3866,0.6406,0.0583,56,33.81,1893.36,165.81,441.94,287.09,6796,8156,15510,119,471,182
2025-04-25,CHR-001,Charlotte,NC,South,1012,3445,0.3942,0.0522,52,21.44,1114.88,280.06,516.13,126.87,7407,7973,7626,125,412,101
2025-04-26,CHR-001,Charlotte,NC,South,1073,4536,0.3572,0.0265,28,,813.96,267.85,268.48,214.7,8888,7642,11309,252,360,195
2025-04-27,CHR-001,Charlotte,NC,South,980,4209,0.3687,0.027,26,33.35,867.1,263.53,400.59,262.64,7513,7859,18273,180,397,162
2025-04-29,CHR-001,Charlotte,NC,South,1056,4276,0.4586,0.0415,43,33.49,1440.07,160.74,420.02,134.15,5851,7968,8257,184,457,118
2025-04-29,CHR-001,Charlotte,NC,South,1056,4276,0.4586,0.0415,43,33.49,1440.07,160.74,420.02,134.15,5851,7968,8257,184,457,118
2025-04-30,CHR-001,Charlotte,NC,South,778,2780,0.5696,0.0712,55,32.95,1812.25,236.09,225.4,135.88,9790,5557,6919,318,177,120
2025-05-01,CHR-001,Charlotte,NC,South,580,2474,0.4866,0.0591,34,21.57,733.38,335.87,350.39,179.78,14060,5626,7220,454,185,94
2025-05-02,CHR-001,Charlotte,NC,South,867,3687,0.6347,0.052,45,32.74,1473.3,212.27,397.32,291.32,8293,7866,12220,268,547,116
2025-05-03,CHR-001,Charlotte,NC,South,1171,4355,0.491,0.0554,64,34.59,2213.76,213.74,490.66,286.49,7591,11474,16429,246,352,147
2025-05-04,CHR-001,Charlotte,NC,South,1072,3078,0.5299,0.0746,79,28.31,2236.49,247.05,331.0,133.66,8033,5818,8204,272,278,123
2025-05-05,CHR-001,Charlotte,NC,South,809,2328,0.6039,0.0486,39,32.85,1281.15,187.15,401.7,286.0,6942,7270,19584,114,488,217
2025-05-06,CHR-001,Charlotte,NC,South,855,3468,,0.0229,19,33.29,632.51,398.76,449.83,170.32,11162,11128,9510,218,663,79
2025-05-08,CHR-001,Charlotte,NC,South,932,3061,0.6295,0.0602,56,,1171.52,440.91,393.21,199.42,18045,6939,11045,418,477,128
2025-05-10,CHR-001,Charlotte,NC,South,1136,3692,0.458,0.0295,33,22.26,734.58,162.59,341.22,294.51,6612,6381,17533,203,286,312
2025-05-11,CHR-001,Charlotte,NC,South,1349,4562,0.6182,0.06,80,,2190.4,343.68,333.35,137.15,10625,6749,8350,319,292,138
05/14/2025,CHR-001,Charlotte,NC,South,937,3129,0.649,0.0516,48,18.58,891.84,293.13,580.77,121.03,12018,13251,6432,255,438,74
2025-05-15,CHR-001,Charlotte,NC,South,1087,4875,0.4926,0.052,56,31.83,1782.48,262.69,507.63,166.73,7308,12866,7872,192,545,121
2025-05-18,CHR-001,Charlotte,NC,South,930,3094,0.4531,0.0432,40,31.19,1247.6,237.93,559.71,116.96,6446,15980,8012,128,682,138
2025-05-19,CHR-001,Charlotte,NC,South,772,2987,0.4013,0.0305,23,,551.54,241.69,296.89,222.28,7174,7312,15462,171,377,251
2025-05-20,CHR-001,Charlotte,NC,South,820,2492,0.4822,0.026,21,27.68,581.28,432.74,553.35,129.93,18242,8746,6573,512,537,98
2025-05-22,CHR-001,Charlotte,NC,South,648,1999,0.526,0.0419,27,31.53,851.31,391.35,438.36,112.7,10618,7499,4769,254,468,79
2025-05-24,CHR-001,Charlotte,NC,South,1443,5433,0.3867,0.0709,102,26.66,2719.32,293.52,412.28,146.2,12088,11166,6833,245,605,61
2025-05-25,CHR-001,Charlotte,NC,South,1215,3567,0.4438,0.022,26,33.95,882.7,232.35,549.39,272.68,8706,12561,13891,294,493,115
2025-05-26,CHR-001,Charlotte,NC,South,1093,3871,0.6149,0.0297,32,31.97,1023.04,183.75,502.21,159.86,5519,14867,7546,128,917,62
2025/05/28,CHR-001,Charlotte,NC,South,977,2838,0.5455,0.0443,43,33.68,1448.24,418.09,456.53,268.44,13514,12876,12767,461,559,168
2025-05-30,CHR-001,Charlotte,NC,South,1531,6829,0.6087,0.0491,75,21.15,1586.25,225.92,341.93,266.36,6924,5161,18515,130,358,284
2025-06-02,CHR-001,Charlotte,NC,South,852,2536,0.5893,0.0485,41,23.73,972.93,377.49,537.14,101.15,13246,12512,5911,318,482,83
2025-06-05,CHR-001,Charlotte,NC,South,1255,5180,0.6453,0.0682,85,28.35,2409.75,399.76,371.12,118.58,14261,8487,7015,392,563,97
2025-06-06,CHR_001,Charlotte,NC,South,1597,6017,0.5018,0.0744,118,23.99,2830.82,250.14,341.77,118.97,9567,8090,7187,173,362,81
2025-06-07,CHR-001,Charlotte,NC,South,1594,6922,0.5744,0.0354,56,30.47,1581.29,163.91,385.98,233.61,6281,6776,10729,143,246,145
2025-06-07,CHR-001,Charlotte,NC,South,1594,6922,0.5744,0.0354,56,30.47,1581.29,163.91,385.98,233.61,6281,6776,10729,143,246,145
2025-06-08,CHR-001,Charlotte,NC,South,1216,5418,0.5983,0.043,52,27.67,1438.84,302.45,414.26,286.78,12217,9544,14643,372,549,165
2025-06-10,CHR-001,Charlotte,NC,South,911,3353,0.3536,0.0585,53,22.67,1201.51,398.46,362.69,269.75,14356,9249,11295,334,638,163
2025-06-12,CHR-001,Charlotte,NC,South,1287,5231,0.3644,0.0595,76,29.43,2236.68,335.29,449.42,198.63,13026,8763,9058,381,583,83
2025-06-13,CHR-001,Charlotte,NC,South,1330,5575,0.6306,0.0387,51,34.68,1768.68,,345.61,267.06,9110,7843,17094,302,326,236
2025-06-14,CHR-001,Charlotte,NC,South,1780,5581,0.6152,0.0308,54,19.46,1050.84,290.19,284.96,146.41,10742,4799,7799,324,304,98
2025-06-15,CHR-001,Charlotte,NC,South,1522,6294,0.4745,0.0469,71,28.28,2007.88,167.02,275.13,185.22,4246,7177,8986,79,283,120
06/16/2025,CHR-001,Charlotte,NC,South,1238,4998,0.3791,0.0646,79,34.17,2699.43,315.22,549.02,200.1,10876,10426,8769,279,450,92
06/17/2025,CHR-001,Charlotte,NC,South,1347,5935,0.5727,0.0764,102,23.12,2358.24,266.05,517.02,232.65,7961,13390,16034,197,631,166
06/19/2025,CHR-001,Charlotte,NC,South,1301,5493,0.559,0.0223,29,27.36,793.44,392.69,338.26,204.58,15522,7879,10797,393,532,117
2025/06/20,CHR-001,Charlotte,NC,South,1362,5251,0.3626,0.0403,54,21.72,1172.88,298.69,443.67,195.98,9329,10291,11762,241,644,164
2025-06-21,CHR-001,Charlotte,NC,South,1817,5616,0.4162,0.0766,139,31.26,4345.14,189.05,563.85,106.06,8355,16730,7345,268,825,98
2025-06-22,CHR-001,Charlotte,NC,South,1789,7091,0.4263,0.0545,97,33.09,3209.73,317.07,479.25,103.06,10236,11844,5842,220,356,50
2025-06-23,CHR-001,Charlotte,NC,South,957,2798,0.5344,0.0511,48,20.73,995.04,339.33,346.58,171.64,14717,6662,8882,460,361,145
2025-06-24,CHR-001,Charlotte,NC,South,1151,4092,0.3592,0.0776,89,30.12,2680.68,385.41,528.33,270.82,12489,14497,18108,225,743,237
2025-06-25,CHR-001,Charlotte,NC,South,1076,4016,0.4372,0.057,61,25.99,1585.39,252.11,443.26,158.14,9814,9211,9072,181,444,157
2025-06-26,CHR_001,Charlotte,NC,South,1019,3955,0.4993,0.0588,59,32.31,1906.29,260.63,539.49,232.61,10859,11989,15885,210,456,242
2025-06-28,CHR-001,Charlotte,NC,South,1307,3913,0.6223,0.0346,45,34.77,1564.65,235.61,598.75,293.71,7174,14224,17106,138,509,257
2025-06-28,CHR-001,Charlotte,NC,South,1307,3913,0.6223,0.0346,45,34.77,1564.65,235.61,598.75,293.71,7174,14224,17106,138,509,257
2025/06/30,CHR-001,Charlotte,NC,South,1040,3993,0.6231,0.0454,47,25.92,1218.24,300.85,269.14,210.57,11803,4667,10426,327,257,175
2025-07-01,CHR-001,Charlotte,NC,South,1092,4140,0.6109,0.0751,82,28.2,2312.4,436.38,233.43,137.57,19543,6229,6614,305,233,87
2025-07-02,CHR-001,Charlotte,NC,South,977,3299,0.6311,0.0266,25,18.86,471.5,381.51,308.88,152.64,15723,9073,10070,242,632,99
2025-07-03,CHR-001,Charlotte,NC,South,1300,5018,0.3706,0.0244,31,25.39,787.09,308.68,284.21,193.02,9227,7971,12917,315,306,136
2025-07-05,CHR-001,Charlotte,NC,South,1780,7102,0.3935,0.0559,99,24.16,2391.84,318.42,293.35,296.83,9204,5707,18967,275,327,292
2025-07-06,CHR-001,Charlotte,NC,South,1479,6018,0.4635,0.0668,98,20.2,1821.52,164.22,291.74,246.04,5408,5449,11580,181,358,191
2025-07-09,CHR-001,Charlotte,NC,South,1074,3701,0.5624,0.0221,23,28.51,655.73,380.96,321.48,143.08,12802,8150,9880,385,316,128
2025-07-10,CHR-001,Charlotte,NC,South,1057,4621,0.4948,0.0232,24,30.77,738.48,180.28,241.38,247.88,5306,5537,11818,103,371,178
2025-07-11,CHR-001,Charlotte,NC,South,1303,5682,0.5477,0.0392,51,34.21,1744.71,286.1,340.56,254.89,10675,7892,16633,161,529,145
2025-07-13,CHR-001,Charlotte,NC,South,1465,4210,0.3969,0.0207,30,28.0,840.0,301.8,391.39,278.41,11092,9117,11494,387,381,138
2025-07-14,CHR-001,Charlotte,NC,South,1110,3542,0.4625,0.0577,64,25.58,1637.12,193.97,512.12,233.24,7562,8357,13202,261,311,167
07/15/2025,CHR-001,Charlotte,NC,South,901,3710,0.4007,0.0624,56,19.99,1031.96,313.74,588.02,201.55,9254,16661,9360,191,595,113
2025-07-17,CHR-001,Charlotte,NC,South,916,2936,0.4102,0.0333,30,,982.5,417.6,378.29,132.43,18530,8611,8006,560,463,110
2025-07-18,CHR-001,Charlotte,NC,South,866,3644,0.483,0.0664,57,20.3,1034.99,371.04,423.17,207.22,12345,9777,12489,319,682,114
2025-07-19,CHR-001,Charlotte,NC,South,1717,6688,0.6205,0.0483,82,34.55,2833.1,214.59,378.56,242.78,7306,8321,15393,232,460,139
2025-07-20,CHR-001,Charlotte,NC,South,1370,4719,0.3679,0.0541,74,31.97,2365.78,438.5,595.59,275.24,19448,10354,19030,344,422,223
2025-07-22,CHR-001,Charlotte,NC,South,862,2980,0.5206,0.0318,27,21.74,586.98,236.41,236.83,252.31,8845,4471,12137,209,257,128
2025-07-23,CHR-001,Charlotte,NC,South,999,3284,0.5031,0.0583,58,23.55,1365.9,224.99,591.14,103.89,9186,13332,6499,238,573,55
2025-07-24,CHR-001,Charlotte,NC,South,1427,5641,0.3643,0.0412,58,33.35,1934.3,,236.21,250.69,16562,5155,17444,475,270,205
2025-07-25,CHR-001,Charlotte,NC,South,1419,5084,0.5155,0.0679,96,19.67,1888.32,286.63,550.27,251.08,7863,12783,11217,242,858,182
07/29/2025,CHR-001,Charlotte,NC,South,1133,3656,0.5527,0.0712,80,30.87,2469.6,255.19,351.07,186.49,9405,7313,10580,278,395,122
2025-07-31,CHR_001,Charlotte,NC,South,1138,4709,0.3824,0.023,26,34.23,889.98,187.65,241.95,121.39,6482,4621,7269,204,247,89
2025-08-01,CHR-001,Charlotte,NC,South,1061,3609,0.5712,0.0486,51,22.5,1147.5,202.16,515.01,194.78,6065,8888,10807,161,274,129
2025-08-04,CHR-001,Charlotte,NC,South,1227,4418,0.407,0.0643,78,19.24,1500.72,366.81,471.0,196.68,12574,10540,8178,212,449,86
2025-08-05,CHR-001,Charlotte,NC,South,1035,3219,0.4951,0.0231,23,32.94,757.62,370.79,447.46,147.92,12593,6923,8064,259,297,126
08/06/2025,CHR_001,Charlotte,NC,South,1020,4019,0.4933,0.0555,56,22.12,1238.72,388.79,262.33,276.57,15262,5406,12645,252,247,208
2025-08-07,CHR-001,Charlotte,NC,South,1176,4182,0.4883,0.0444,52,22.41,1165.32,,590.43,280.97,8541,13304,19015,274,511,317
2025-08-08,CHR-001,Charlotte,NC,South,1630,5054,0.445,0.0519,84,20.45,1717.8,439.98,486.18,213.84,11328,14422,9168,305,741,106
2025-08-09,CHR-001,Charlotte,NC,South,1461,5166,0.6185,0.0613,89,20.3,1806.7,220.96,306.94,192.35,5605,5077,8941,194,184,72
08/11/2025,CHR_001,Charlotte,NC,South,1342,4885,0.6158,0.0624,83,32.66,2433.94,255.36,395.57,280.63,11298,11854,15175,212,457,218
08/12/2025,CHR-001,Charlotte,NC,South,1470,5453,0.5923,0.0405,59,34.22,2018.98,360.3,544.82,226.95,10638,13186,12472,197,620,205
2025-08-13,CHR-001,Charlotte,NC,South,1089,4263,0.5641,0.0521,56,19.88,1113.28,293.07,342.91,189.59,8668,7786,9961,257,517,135
2025-08-14,CHR-001,Charlotte,NC,South,890,3009,0.4172,0.0349,31,31.8,985.8,318.36,369.7,113.34,14145,10528,5687,402,680,75
2025-08-15,CHR-001,Charlotte,NC,South,1509,5550,0.5223,0.0566,85,32.66,2776.1,208.97,251.98,193.34,6633,4804,7827,143,213,65
2025-08-18,CHR-001,Charlotte,NC,South,1048,3942,0.3876,0.0635,66,26.45,1745.7,446.2,496.38,204.43,19439,14471,9054,326,847,101
2025-08-19,CHR-001,Charlotte,NC,South,1245,4268,0.5562,0.0768,95,24.88,2363.6,,528.41,220.08,15208,8964,14741,500,290,195
2025-08-21,CHR-001,Charlotte,NC,South,1069,4479,0.3769,0.0334,35,20.79,667.09,192.65,483.0,222.06,7753,13096,13738,233,526,240
2025-08-23,CHR-001,Charlotte,NC,South,1477,4355,0.4701,0.0337,49,24.03,1177.47,380.72,512.72,102.43,16353,12550,5634,365,378,51
08/24/2025,CHR-001,Charlotte,NC,South,1511,6542,0.6371,0.0508,76,22.35,1698.6,351.73,463.92,146.31,10541,9537,6777,234,545,76
2025-08-26,CHR-001,Charlotte,NC,South,999,3206,0.3735,0.056,55,34.14,1877.7,381.77,238.72,118.58,13457,6275,7514,420,312,124
2025-08-27,CHR-001,Charlotte,NC,South,1206,5080,0.6324,0.0764,92,33.61,3092.12,400.62,597.2,180.7,17477,9722,11580,354,383,113
2025-08-28,CHR_001,Charlotte,NC,South,1273,4751,0.639,0.049,62,32.1,1990.2,185.0,572.04,221.02,8071,14775,11809,246,619,126
2025-08-29,CHR-001,Charlotte,NC,South,1915,6065,0.5875,0.0269,51,24.49,1112.96,362.57,456.54,236.87,13598,6960,11462,318,464,109
2025-08-30,CHR-001,Charlotte,NC,South,1367,5613,0.6425,0.0617,84,31.46,2642.64,153.43,261.29,227.33,5468,6706,11083,101,362,98
2025-08-31,CHR-001,Charlotte,NC,South,1496,4752,0.405,0.0478,71,27.64,1962.44,371.57,313.28,259.28,10917,6236,13768,308,325,161
2025-09-02,CHR-001,Charlotte,NC,South,998,3503,0.644,0.0656,65,19.21,1248.65,321.91,302.51,222.77,8779,8124,10878,248,477,179
2025-09-03,CHR_001,Charlotte,NC,South,638,2858,0.4963,0.0397,25,34.0,850.0,263.23,459.54,147.52,8541,13059,8927,291,627,105
2025-09-04,CHR-001,Charlotte,NC,South,1149,4724,0.3976,0.0313,35,27.15,950.25,412.91,224.33,225.78,12063,5617,13912,343,342,165
2025-09-06,CHR-001,Charlotte,NC,South,1018,3545,0.6199,0.0544,55,32.03,1761.65,161.0,419.55,103.02,6865,6641,6570,202,431,80
2025/09/12,CHR-001,Charlotte,NC,South,1107,4587,0.5946,0.0246,27,19.53,527.31,385.76,354.18,206.83,15658,9219,10937,417,532,99
2025-09-13,CHR-001,Charlotte,NC,South,1296,4113,0.5115,0.058,75,22.75,1706.25,206.21,572.0,121.03,9166,10642,5920,145,670,65
2025-09-14,CHR-001,Charlotte,NC,South,1272,5518,0.387,0.026,33,29.05,958.65,336.79,568.92,188.25,10403,15099,11069,346,1036,155
